Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
3073,Marketing,31,37963,2,6,66,No
3074,Marketing,40,48815,10,7,50,No
3075,Finance,26,58610,3,9,70,No
3076,HR,29,76092,6,7,93,Yes
3077,Marketing,40,64764,7,6,87,Yes
3078,Marketing,24,35086,10,10,52,No
3079,HR,29,65251,9,8,84,Yes
3080,IT,32,71329,9,7,78,No
3081,IT,28,46968,10,10,86,Yes
3082,IT,44,45296,9,8,63,No
3083,IT,39,44564,7,9,90,Yes
3084,Sales,37,60808,3,8,72,No
3085,Sales,25,68342,4,8,66,No
3086,Finance,31,59993,10,10,55,No
3087,Sales,44,73022,10,6,89,Yes
3088,Finance,40,74062,7,10,97,Yes
3089,HR,37,43209,10,6,90,Yes
3090,IT,32,37077,8,6,72,No
3091,IT,44,50630,10,9,76,No
3092,IT,27,70376,4,7,87,No
3093,HR,30,68646,4,9,85,No
3094,IT,34,50220,10,10,80,No
3095,Sales,36,45482,1,8,64,No
3096,Marketing,24,59936,1,8,68,No
3097,Marketing,25,52816,6,10,85,Yes
3098,Finance,41,51760,8,6,81,Yes
3099,IT,31,51248,10,6,96,Yes
3100,Marketing,31,55499,8,7,55,No
3101,IT,35,67928,3,10,87,No
3102,IT,25,58424,4,6,53,No
3103,IT,43,59657,8,7,62,No
3104,IT,32,73002,7,9,65,No
3105,Finance,40,63464,7,7,76,No
3106,HR,41,54283,5,6,74,No
3107,IT,35,38429,2,10,83,No
3108,IT,31,47874,7,8,80,No
3109,IT,40,44133,8,10,55,No
3110,IT,39,47817,6,8,68,No
3111,Finance,34,60426,8,7,80,No
3112,Sales,25,52698,5,9,95,No
3113,Finance,42,75237,7,10,56,No
3114,Marketing,42,76681,9,10,89,Yes
3115,Marketing,22,70824,8,10,50,No
3116,Marketing,31,45953,2,9,84,No
3117,Marketing,38,47605,8,9,95,Yes
3118,Sales,42,67163,9,6,65,No
3119,Marketing,25,79763,3,8,65,No
3120,IT,33,35220,10,10,83,Yes
3121,Sales,42,60618,4,7,66,No
3122,Sales,29,42160,8,9,83,Yes
3123,IT,24,35707,3,8,68,No
3124,Finance,42,65674,4,8,94,No
3125,Finance,27,54555,2,6,88,No
3126,HR,36,72701,3,7,99,No
3127,IT,36,44784,6,7,93,Yes
3128,Sales,25,60400,10,8,88,Yes
3129,HR,38,43910,9,7,63,No
3130,Sales,35,61483,5,8,78,No
3131,Marketing,22,40252,8,7,68,No
3132,HR,24,62375,7,10,87,Yes
3133,Marketing,34,41788,6,8,56,No
3134,Marketing,35,52562,4,7,56,No
3135,Sales,43,67479,8,9,59,No
3136,Finance,41,48455,1,6,67,No
3137,Sales,26,48807,2,8,60,No
3138,HR,35,68586,2,10,85,No
3139,HR,36,47601,1,6,69,No
3140,Sales,37,74834,3,7,100,No
3141,IT,45,61732,1,9,89,No
3142,Sales,44,39628,7,6,61,No
3143,Marketing,32,72064,9,6,76,No
3144,Sales,25,38524,2,7,79,No
3145,HR,32,71396,3,7,69,No
3146,Finance,45,69744,10,9,74,No
3147,Marketing,33,37238,4,7,56,No
3148,HR,26,79132,2,10,78,No
3149,IT,24,54196,3,6,81,No
3150,IT,44,57929,4,8,94,No
3151,IT,31,74351,4,10,97,No
3152,Finance,40,75425,6,7,72,No
3153,Finance,23,35274,5,7,52,No
3154,Finance,32,47694,10,9,87,Yes
3155,Marketing,25,68472,9,9,93,Yes
3156,IT,41,68205,5,8,50,No
3157,Marketing,41,52649,10,10,50,No
3158,IT,30,39116,8,8,58,No
3159,HR,35,58954,6,10,65,No
3160,IT,37,48163,3,9,65,No
3161,Finance,37,63327,10,6,70,No
3162,IT,23,47803,9,8,67,No
3163,IT,39,71340,5,7,78,No
3164,Sales,37,37992,9,8,66,No
3165,IT,37,35519,1,10,81,No
3166,Marketing,25,55484,7,7,88,Yes
3167,Finance,39,69424,4,9,79,No
3168,Marketing,28,41393,3,6,60,No
3169,HR,32,54001,9,10,53,No
3170,HR,40,70811,1,8,56,No
3171,Finance,39,75984,3,6,86,No
3172,Marketing,29,50252,10,7,71,No
3173,Sales,27,49705,7,6,72,No
3174,Finance,24,59566,5,8,85,No
3175,Sales,36,44396,1,8,81,No
3176,Sales,44,59082,7,8,94,Yes
3177,IT,23,73291,2,7,90,No
3178,Finance,43,65584,5,7,87,No
3179,Marketing,39,45571,9,7,56,No
3180,HR,30,72260,1,10,83,No
3181,Marketing,44,52175,5,7,86,No
3182,IT,44,60149,1,10,95,No
3183,Sales,23,76489,9,8,76,No
3184,IT,30,79699,8,8,85,Yes
3185,HR,40,63497,3,8,58,No
3186,IT,33,59336,3,10,67,No
3187,Finance,41,47771,7,8,69,No
3188,HR,36,49238,7,10,54,No
3189,IT,24,58385,7,7,69,No
3190,IT,27,79784,6,10,94,Yes
3191,Finance,40,53620,8,10,93,Yes
3192,Sales,40,72462,5,7,94,No
3193,Marketing,37,49664,3,8,96,No
3194,IT,38,60209,5,6,62,No
3195,Finance,28,44211,1,7,79,No
3196,Marketing,43,59743,4,8,78,No
3197,Sales,31,66118,7,8,79,No
3198,IT,33,49476,7,6,82,Yes
3199,HR,45,61359,3,6,70,No
3200,Marketing,28,52285,7,10,51,No
3201,HR,25,62653,1,10,78,No
3202,HR,34,55623,5,7,92,No
3203,IT,39,56028,8,7,100,Yes
3204,HR,25,69849,8,9,91,Yes
3205,Sales,23,72475,4,9,81,No
3206,HR,35,66860,3,10,99,No
3207,Marketing,37,62604,10,8,79,No
3208,IT,41,70229,10,6,60,No
3209,IT,41,42195,9,8,92,Yes
3210,Finance,28,41488,7,10,58,No
3211,Sales,34,43311,1,8,86,No
3212,Marketing,25,44990,5,6,93,No
3213,IT,35,78694,8,10,61,No
3214,Finance,36,62224,3,10,91,No
3215,HR,41,41203,7,8,93,Yes
3216,Finance,32,56266,8,8,67,No
3217,Sales,37,78728,10,6,56,No
3218,Marketing,41,43687,6,8,78,No
3219,Sales,42,76033,2,6,55,No
3220,IT,43,79328,3,6,83,No
3221,Sales,27,35069,6,8,61,No
3222,Finance,23,58662,5,8,63,No
3223,IT,22,52018,3,6,79,No
3224,Sales,36,51881,5,8,86,No
3225,Finance,39,49982,8,6,93,Yes
3226,Finance,25,79981,1,9,88,No
3227,HR,32,78970,6,10,62,No
3228,HR,29,69759,7,9,58,No
3229,Finance,29,55898,2,9,59,No
3230,HR,28,52813,2,6,70,No
3231,Finance,43,60887,4,9,63,No
3232,Finance,35,35826,8,9,68,No
3233,Marketing,42,36482,1,8,73,No
3234,HR,31,58117,9,6,68,No
3235,Sales,25,35568,6,10,61,No
3236,Sales,22,47070,3,10,52,No
3237,Sales,28,78246,5,9,71,No
3238,HR,34,56062,6,6,100,Yes
3239,Marketing,40,75901,5,6,72,No
3240,IT,32,43982,10,8,65,No
3241,IT,44,38518,7,9,62,No
3242,Marketing,35,78110,1,10,87,No
3243,HR,22,72577,6,9,95,Yes
3244,IT,25,77406,2,10,83,No
3245,HR,41,52653,10,9,98,Yes
3246,Finance,30,79820,2,10,86,No
3247,Sales,43,75158,2,9,86,No
3248,Marketing,27,39103,9,9,99,Yes
3249,IT,43,64361,4,9,80,No
3250,HR,28,57575,1,10,83,No
3251,Finance,36,72578,1,7,92,No
3252,HR,30,77404,8,8,78,No
3253,Marketing,32,43689,6,7,70,No
3254,IT,32,54815,6,7,54,No
3255,Marketing,37,71094,1,6,58,No
3256,Sales,40,55171,9,10,95,Yes
3257,Sales,37,47587,6,10,83,Yes
3258,IT,34,52197,7,8,93,Yes
3259,Marketing,42,72633,5,6,74,No
3260,Finance,37,74836,8,8,65,No
3261,HR,45,52575,5,10,85,No
3262,Sales,29,67279,9,7,84,Yes
3263,Finance,32,76641,4,10,97,No
3264,Marketing,29,72291,1,6,92,No
3265,Marketing,35,74540,5,8,50,No
3266,Marketing,31,43324,7,9,50,No
3267,Sales,22,58312,4,9,61,No
3268,Finance,44,61878,2,10,96,No
3269,Finance,39,59134,2,8,52,No
3270,IT,40,36367,4,10,69,No
3271,Finance,31,63544,5,8,57,No
3272,Marketing,45,60159,8,6,57,No
3273,IT,44,57949,5,9,79,No
3274,Marketing,29,54222,3,6,96,No
3275,Marketing,39,48757,4,6,61,No
3276,Marketing,33,65846,6,6,55,No
3277,Marketing,43,66706,1,6,78,No
3278,Marketing,32,74679,4,8,80,No
3279,Finance,26,65723,10,7,51,No
3280,Finance,32,53741,3,8,58,No
3281,HR,32,75004,6,9,80,No
3282,IT,39,76508,7,9,52,No
3283,Marketing,36,54160,6,8,86,Yes
3284,HR,38,54244,5,8,75,No
3285,Finance,41,43185,7,9,55,No
3286,IT,33,60978,3,6,51,No
3287,HR,30,52528,1,8,69,No
3288,IT,34,79285,3,10,94,No
3289,Sales,31,55551,6,9,88,Yes
3290,Finance,23,61229,9,10,65,No
3291,IT,29,61281,2,6,87,No
3292,HR,22,64382,6,6,52,No
3293,Marketing,36,60201,4,6,66,No
3294,Finance,34,75221,4,9,94,No
3295,Sales,45,58419,1,8,72,No
3296,Finance,33,60570,5,6,80,No
3297,Finance,36,76609,8,10,64,No
3298,Marketing,34,70910,4,10,88,No
3299,Sales,32,41903,4,8,78,No
3300,Finance,28,69295,7,8,64,No
3301,Finance,34,71583,4,9,62,No
3302,Finance,26,70781,2,7,88,No
3303,Finance,24,37017,7,8,92,Yes
3304,Finance,26,61986,10,7,72,No
3305,Sales,38,74930,3,8,99,No
3306,IT,27,40981,3,8,54,No
3307,HR,37,70734,4,6,82,No
3308,Marketing,43,40069,9,10,80,No
3309,Sales,38,36464,6,10,71,No
3310,HR,27,75203,6,10,73,No
3311,IT,36,49682,10,9,93,Yes
3312,HR,28,36380,2,8,69,No
3313,Finance,42,69978,7,6,86,Yes
3314,IT,45,40092,4,10,67,No
3315,HR,31,50349,7,6,77,No
3316,Marketing,44,36576,2,7,70,No
3317,Finance,25,43419,6,10,73,No
3318,IT,44,41193,7,10,59,No
3319,Marketing,35,62009,9,9,70,No
3320,IT,32,73384,1,6,98,No
3321,IT,35,67231,3,7,84,No
3322,Sales,40,74730,10,9,83,Yes
3323,IT,31,74255,5,10,63,No
3324,Marketing,44,59063,8,10,82,Yes
3325,Finance,45,61634,5,8,78,No
3326,HR,26,61411,10,10,51,No
3327,Finance,39,63035,7,8,78,No
3328,IT,23,68227,3,8,94,No
3329,Marketing,37,50342,1,6,85,No
3330,Finance,45,60851,2,9,61,No
3331,Finance,28,69793,8,9,99,Yes
3332,IT,32,74477,6,10,80,No
3333,HR,33,55556,8,9,96,Yes
3334,Sales,27,53268,6,10,71,No
3335,Sales,31,58218,6,7,88,Yes
3336,Marketing,41,45336,3,7,84,No
3337,Finance,44,50690,9,8,56,No
3338,Sales,42,62376,7,10,59,No
3339,HR,30,77320,6,8,57,No
3340,Finance,40,43257,3,8,55,No
3341,HR,35,48401,3,10,60,No
3342,Sales,29,61821,1,10,95,No
3343,IT,24,43841,2,8,66,No
3344,Marketing,29,77115,9,6,50,No
3345,HR,42,39464,4,10,81,No
3346,Marketing,33,73683,9,10,81,Yes
3347,Sales,28,76183,9,6,87,Yes
3348,IT,40,60347,1,7,51,No
3349,IT,41,41581,3,7,99,No
3350,HR,33,35884,1,10,94,No
3351,IT,28,44377,4,7,62,No
3352,Marketing,37,62336,2,9,85,No
3353,IT,26,66364,1,7,60,No
3354,IT,29,76869,9,9,91,Yes
3355,HR,32,53889,8,6,87,Yes
3356,IT,32,52897,8,10,67,No
3357,Marketing,23,57876,8,8,71,No
3358,Sales,27,59586,2,10,90,No
3359,Marketing,26,60611,9,7,76,No
3360,Sales,41,48004,3,7,71,No
3361,Sales,45,72972,6,8,52,No
3362,IT,37,40390,9,8,93,Yes
3363,Sales,26,60084,4,9,100,No
3364,IT,44,74328,2,6,78,No
3365,Finance,22,57845,3,8,54,No
3366,Finance,35,57710,5,8,53,No
3367,Marketing,45,55996,10,9,79,No
3368,HR,30,40549,7,7,74,No
3369,HR,40,73611,7,10,59,No
3370,IT,44,60054,8,8,56,No
3371,Finance,29,76303,4,7,80,No
3372,Sales,31,36713,3,6,96,No
3373,IT,43,39349,10,6,69,No
3374,Sales,22,59579,9,6,57,No
3375,Marketing,38,36890,1,7,72,No
3376,HR,34,35361,3,8,84,No
3377,IT,35,44409,8,9,91,Yes
3378,HR,38,38752,3,9,71,No
3379,HR,22,51225,6,9,59,No
3380,Sales,36,76687,4,10,88,No
3381,Marketing,34,38963,2,8,77,No
3382,Finance,26,45097,4,10,98,No
3383,Finance,40,75503,8,7,95,Yes
3384,Sales,35,52363,3,6,87,No
3385,IT,42,38737,6,7,99,Yes
3386,Finance,37,62268,6,10,63,No
3387,Finance,43,75468,9,7,75,No
3388,IT,32,37322,7,7,53,No
3389,IT,29,54200,3,7,67,No
3390,IT,29,59972,8,8,93,Yes
3391,Marketing,22,55588,2,9,75,No
3392,HR,22,68001,4,7,51,No
3393,HR,35,55812,2,7,99,No
3394,Sales,29,55842,6,8,100,Yes
3395,HR,26,53139,9,7,97,Yes
3396,IT,30,40680,7,8,72,No
3397,Sales,26,56267,5,7,67,No
3398,Sales,43,53535,9,10,50,No
3399,Finance,45,50458,10,8,72,No
3400,IT,39,64871,9,9,63,No
3401,Finance,32,58069,3,10,92,No
3402,IT,23,42410,1,6,68,No
3403,Marketing,33,62019,9,7,60,No
3404,Marketing,42,67177,7,9,60,No
3405,HR,30,39177,5,7,85,No
3406,HR,34,65408,2,9,50,No
3407,Marketing,29,44749,3,6,91,No
3408,IT,25,50321,8,7,74,No
3409,Finance,24,64677,5,9,73,No
3410,Sales,24,73989,10,7,99,Yes
3411,Sales,39,56648,9,6,77,No
3412,Finance,38,73036,3,9,70,No
3413,IT,25,37361,8,8,99,Yes
3414,Sales,39,73720,3,8,62,No
3415,Marketing,23,57849,8,9,53,No
3416,Marketing,23,66486,8,6,90,Yes
3417,Marketing,42,60196,7,7,51,No
3418,Sales,44,73798,1,7,52,No
3419,IT,42,76084,9,6,92,Yes
3420,Marketing,43,77007,1,8,54,No
3421,Marketing,45,61236,10,7,85,Yes
3422,Sales,44,72257,5,8,71,No
3423,HR,27,73329,10,6,88,Yes
3424,HR,41,37544,4,7,53,No
3425,HR,25,40826,7,6,63,No
3426,IT,39,78090,2,9,92,No
3427,Marketing,24,60903,10,6,94,Yes
3428,Sales,27,42566,9,8,95,Yes
3429,Marketing,27,76399,1,9,81,No
3430,Marketing,44,35941,1,9,97,No
3431,Marketing,40,77223,8,9,56,No
3432,Sales,31,49475,6,6,72,No
3433,HR,26,46420,9,8,56,No
3434,HR,35,74226,8,7,50,No
3435,Sales,37,51746,9,6,98,Yes
3436,HR,23,43174,6,6,72,No
3437,HR,27,70540,7,10,59,No
3438,Marketing,25,42926,9,8,51,No
3439,IT,25,41771,7,9,51,No
3440,Marketing,34,38270,1,10,83,No
3441,Sales,35,50286,6,10,79,No
3442,HR,30,47465,7,10,88,Yes
3443,IT,30,56702,5,6,50,No
3444,Finance,44,74503,6,10,97,Yes
3445,Finance,34,59186,5,6,76,No
3446,Sales,25,52473,7,7,80,No
3447,Sales,32,67923,1,10,53,No
3448,IT,41,79103,1,10,66,No
3449,Marketing,38,49602,2,6,72,No
3450,IT,25,71192,6,8,60,No
3451,Finance,34,67131,5,10,92,No
3452,IT,30,45748,1,8,81,No
3453,IT,24,76010,6,8,90,Yes
3454,Finance,23,73532,10,8,82,Yes
3455,Marketing,37,77300,6,9,70,No
3456,HR,28,78482,10,8,68,No
3457,Sales,23,44480,10,8,81,Yes
3458,Sales,41,78455,6,8,89,Yes
3459,Marketing,37,79690,7,10,93,Yes
3460,HR,44,64657,5,7,61,No
3461,Marketing,32,37208,4,7,70,No
3462,Sales,22,59300,5,9,50,No
3463,Sales,35,75455,4,7,94,No
3464,Marketing,33,37348,1,7,92,No
3465,Sales,28,43841,2,8,90,No
3466,Finance,29,50910,2,10,87,No
3467,IT,36,37508,5,9,82,No
3468,Sales,27,70742,8,9,97,Yes
3469,Marketing,29,74758,5,6,59,No
3470,Finance,25,54782,10,9,92,Yes
3471,Sales,25,45142,6,10,63,No
3472,Finance,27,72538,9,7,79,No
3473,Finance,24,48036,5,9,57,No
3474,Sales,35,41987,3,9,50,No
3475,IT,39,46137,1,6,81,No
3476,IT,34,39519,9,6,99,Yes
3477,IT,42,55235,1,8,93,No
3478,HR,23,40595,7,10,70,No
3479,Sales,27,37763,6,8,88,Yes
3480,Finance,35,41058,1,8,65,No
3481,Marketing,24,72267,3,10,82,No
3482,Sales,32,51210,9,8,74,No
3483,IT,45,49524,10,8,67,No
3484,HR,45,59551,10,6,94,Yes
3485,Finance,29,58644,2,6,80,No
3486,Sales,31,50304,4,7,59,No
3487,Marketing,27,55875,7,6,64,No
3488,IT,28,78703,5,7,61,No
3489,Sales,45,63716,2,9,64,No
3490,Sales,39,42854,10,8,53,No
3491,Finance,43,49975,9,9,73,No
3492,IT,26,66334,5,8,80,No
3493,HR,23,45473,9,8,50,No
3494,IT,42,77382,9,7,87,Yes
3495,HR,41,76933,8,8,77,No
3496,Finance,33,47287,7,10,96,Yes
3497,Finance,25,50329,2,6,71,No
3498,Marketing,26,60935,7,10,62,No
3499,IT,28,76247,10,9,63,No
3500,Finance,26,39528,1,10,72,No
3501,Finance,28,50246,6,10,78,No
3502,HR,30,61678,2,9,73,No
3503,Finance,27,75096,1,8,100,No
3504,Sales,32,59117,7,8,83,Yes
3505,IT,40,64966,7,9,87,Yes
3506,Sales,31,49486,9,6,63,No
3507,IT,35,47839,7,9,93,Yes
3508,HR,28,53235,2,6,58,No
3509,Marketing,22,52867,4,10,96,No
3510,Marketing,41,45116,1,6,67,No
3511,IT,36,65650,2,9,70,No
3512,Sales,33,48744,6,7,53,No
3513,IT,40,41203,3,7,84,No
3514,Marketing,35,56718,2,7,75,No
3515,Marketing,27,69455,4,8,84,No
3516,Sales,30,56726,10,10,96,Yes
3517,Finance,37,45602,4,7,64,No
3518,IT,25,58675,5,7,80,No
3519,Sales,45,46098,7,10,94,Yes
3520,HR,37,46442,10,8,57,No
3521,Finance,36,58849,6,8,79,No
3522,Sales,34,76136,10,8,81,Yes
3523,IT,24,77356,8,10,64,No
3524,HR,31,53245,9,9,81,Yes
3525,IT,44,58855,7,10,57,No
3526,IT,34,58149,1,6,79,No
3527,IT,37,70088,1,9,99,No
3528,Finance,23,74034,10,6,90,Yes
3529,IT,41,53242,3,6,80,No
3530,Sales,39,46009,4,7,61,No
3531,Sales,36,77801,2,6,65,No
3532,IT,27,57413,10,7,76,No
3533,Finance,39,56213,8,6,51,No
3534,HR,23,40848,4,10,98,No
3535,Sales,35,74397,1,10,65,No
3536,IT,33,67474,10,9,57,No
3537,IT,37,61070,3,10,98,No
3538,IT,22,76758,3,6,77,No
3539,IT,44,51574,10,10,68,No
3540,IT,45,62206,5,9,62,No
3541,Marketing,37,63442,9,7,94,Yes
3542,IT,28,45974,4,9,70,No
3543,Finance,32,43436,7,7,61,No
3544,IT,31,65764,10,10,91,Yes
3545,Marketing,42,54465,7,6,100,Yes
3546,HR,30,46184,4,7,71,No
3547,Finance,40,74790,2,6,87,No
3548,Finance,43,36470,4,9,58,No
3549,Marketing,27,74338,8,10,58,No
3550,IT,41,67246,7,7,50,No
3551,Sales,35,50242,10,8,83,Yes
3552,IT,27,75882,10,9,82,Yes
3553,Finance,43,76810,7,8,69,No
3554,HR,23,73169,7,8,96,Yes
3555,HR,22,35483,7,9,54,No
3556,Sales,23,47216,6,7,74,No
3557,IT,36,75033,3,9,65,No
3558,IT,26,43033,1,7,61,No
3559,IT,44,46492,2,8,51,No
3560,Marketing,35,54717,9,9,55,No
3561,Finance,42,59409,1,6,74,No
3562,Marketing,23,74457,8,10,54,No
3563,Marketing,41,71654,3,9,96,No
3564,HR,36,72077,2,7,84,No
3565,IT,24,62660,3,6,68,No
3566,HR,24,63370,3,10,52,No
3567,IT,35,45559,3,7,94,No
3568,Marketing,26,51120,6,6,95,Yes
3569,HR,35,47661,8,8,89,Yes
3570,HR,31,37523,3,7,72,No
3571,Sales,30,67677,4,10,92,No
3572,IT,33,56535,5,6,56,No
3573,IT,24,46807,1,8,71,No
3574,IT,35,53189,5,8,62,No
3575,Finance,39,53720,7,10,97,Yes
3576,Marketing,35,37273,6,8,78,No
3577,Sales,39,55023,7,7,53,No
3578,Sales,31,40861,5,8,62,No
3579,Marketing,28,62388,2,10,72,No
3580,Sales,27,71527,3,6,54,No
3581,IT,30,59602,10,7,98,Yes
3582,HR,32,47945,8,10,64,No
3583,IT,31,44522,3,8,68,No
3584,Marketing,25,46489,8,8,93,Yes
3585,Finance,38,57407,6,7,53,No
3586,HR,36,73765,5,10,91,No
3587,Sales,42,52767,1,6,53,No
3588,Sales,36,43268,9,7,52,No
3589,IT,35,76670,1,8,84,No
3590,IT,25,44575,3,7,64,No
3591,Finance,31,47638,6,8,69,No
3592,Marketing,22,40858,5,9,80,No
3593,Marketing,24,44790,8,10,78,No
3594,IT,45,37698,2,8,77,No
3595,Sales,29,50638,2,10,54,No
3596,Marketing,23,58460,4,8,63,No
3597,IT,45,53045,6,7,52,No
3598,Sales,30,62831,2,7,76,No
3599,Finance,28,55694,7,7,70,No
3600,IT,37,47677,6,10,60,No
3601,HR,31,56914,7,6,98,Yes
3602,HR,34,54512,1,6,64,No
3603,Finance,39,48198,8,6,69,No
3604,Finance,24,39073,7,6,68,No
3605,IT,22,43332,1,9,66,No
3606,Marketing,38,65361,8,8,71,No
3607,Sales,36,62398,8,6,63,No
3608,IT,26,67739,9,7,87,Yes
3609,Sales,37,61952,10,10,50,No
3610,IT,38,78830,10,10,65,No
3611,Marketing,41,57812,6,7,68,No
3612,Finance,44,41251,7,7,90,Yes
3613,HR,39,49424,6,8,91,Yes
3614,HR,44,70941,7,6,86,Yes
3615,IT,42,70273,1,8,78,No
3616,Sales,25,65797,4,10,79,No
3617,Sales,45,51265,7,10,73,No
3618,IT,29,52957,6,10,78,No
3619,Finance,45,75083,2,8,70,No
3620,Sales,32,56040,5,6,63,No
3621,HR,36,52120,9,7,85,Yes
3622,Marketing,34,37410,8,10,100,Yes
3623,Sales,39,67152,3,9,98,No
3624,IT,32,72127,3,9,96,No
3625,Sales,26,75198,2,8,54,No
3626,Sales,28,36035,10,8,86,Yes
3627,Sales,37,42518,3,10,88,No
3628,HR,23,38322,5,9,89,No
3629,Sales,39,60398,6,10,74,No
3630,Marketing,28,62629,10,7,98,Yes
3631,IT,41,48580,3,7,98,No
3632,IT,28,70907,1,8,69,No
3633,Finance,25,42364,6,6,56,No
3634,Marketing,22,58898,7,6,95,Yes
3635,Finance,30,70698,1,10,61,No
3636,IT,23,36868,8,6,96,Yes
3637,Sales,38,79019,6,8,56,No
3638,IT,40,38445,6,6,73,No
3639,IT,30,69771,4,10,68,No
3640,Marketing,34,44314,4,10,75,No
3641,Sales,23,41954,8,9,82,Yes
3642,Finance,22,55835,8,8,61,No
3643,Finance,35,46761,6,8,88,Yes
3644,HR,28,44722,6,9,77,No
3645,Sales,41,47212,5,6,79,No
3646,IT,32,57864,1,10,69,No
3647,Sales,40,58278,2,9,91,No
3648,HR,39,72302,10,7,69,No
3649,Finance,36,45036,3,9,93,No
3650,HR,22,42355,2,8,56,No
3651,IT,35,68209,10,8,78,No
3652,HR,22,72286,9,8,50,No
3653,Sales,33,62439,9,9,93,Yes
3654,HR,33,74310,2,10,87,No
3655,Finance,44,52845,8,10,78,No
3656,Marketing,41,56431,3,9,50,No
3657,Sales,34,56944,8,8,84,Yes
3658,Marketing,42,71602,8,7,97,Yes
3659,IT,33,50129,3,8,67,No
3660,Finance,26,39712,10,8,84,Yes
3661,IT,35,56054,2,10,91,No
3662,Marketing,43,37657,6,10,95,Yes
3663,Sales,36,49134,2,7,69,No
3664,Marketing,42,78346,8,10,87,Yes
3665,IT,34,76680,1,8,78,No
3666,IT,41,46486,10,9,78,No
3667,Sales,28,41287,9,9,73,No
3668,HR,39,38566,9,6,54,No
3669,Marketing,29,78444,6,6,54,No
3670,IT,34,50478,9,7,75,No
3671,Sales,28,39546,1,8,77,No
3672,Marketing,44,42339,5,8,55,No
3673,Sales,28,63799,1,6,55,No
3674,IT,25,60804,8,6,99,Yes
3675,HR,41,74574,10,10,68,No
3676,Marketing,32,58353,3,6,86,No
3677,Marketing,42,35983,9,6,59,No
3678,IT,37,38775,9,7,58,No
3679,Finance,22,51270,5,7,77,No
3680,Finance,35,67509,5,9,60,No
3681,Marketing,27,36979,3,7,52,No
3682,HR,23,61039,4,8,93,No
3683,Sales,29,42094,5,6,69,No
3684,IT,43,45345,6,7,66,No
3685,HR,43,37362,8,10,78,No
3686,Marketing,42,69244,6,9,67,No
3687,HR,24,38371,1,10,71,No
3688,Finance,38,69556,4,10,72,No
3689,Sales,44,64251,4,9,77,No
3690,Sales,27,60063,8,6,65,No
3691,Sales,26,72292,4,7,94,No
3692,Finance,44,47191,6,9,73,No
3693,Finance,33,48822,2,9,99,No
3694,Sales,38,76479,7,10,57,No
3695,Finance,32,66413,3,8,82,No
3696,Marketing,40,52282,10,6,84,Yes
3697,HR,41,53463,9,6,67,No
3698,Marketing,40,75321,10,10,63,No
3699,IT,37,68600,10,6,74,No
3700,Marketing,42,49707,8,6,91,Yes
3701,Finance,28,52513,4,6,90,No
3702,Finance,42,74911,7,7,86,Yes
3703,HR,23,36859,10,7,88,Yes
3704,IT,29,63450,4,9,99,No
3705,Sales,41,58489,8,9,50,No
3706,Sales,37,52718,1,9,92,No
3707,Marketing,26,58552,2,9,74,No
3708,HR,23,36811,10,10,68,No
3709,Sales,28,60543,8,7,97,Yes
3710,Finance,30,67054,10,9,98,Yes
3711,HR,30,41768,3,8,62,No
3712,Marketing,28,66959,3,6,87,No
3713,IT,27,42540,1,8,99,No
3714,IT,40,64349,3,7,95,No
3715,Sales,40,38504,2,6,51,No
3716,Sales,25,63821,8,6,69,No
3717,Sales,37,79828,2,10,75,No
3718,Finance,41,41171,9,9,78,No
3719,IT,38,50803,3,6,62,No
3720,HR,33,54536,10,6,73,No
3721,HR,23,47982,8,7,53,No
3722,HR,28,51584,2,9,72,No
3723,Finance,44,68018,7,6,92,Yes
3724,Sales,30,50760,1,10,66,No
3725,Finance,34,36536,5,6,85,No
3726,Marketing,37,47550,6,10,54,No
3727,IT,22,49379,4,6,72,No
3728,Sales,33,45317,10,10,94,Yes
3729,IT,33,54135,10,9,84,Yes
3730,Finance,24,77616,4,6,67,No
3731,Sales,32,36756,8,7,96,Yes
3732,Finance,44,52533,4,9,71,No
3733,Marketing,32,67360,7,9,89,Yes
3734,IT,26,41976,7,9,62,No
3735,IT,41,57798,10,6,98,Yes
3736,IT,39,46066,10,6,66,No
3737,HR,43,65810,10,9,59,No
3738,Finance,34,69236,7,10,67,No
3739,HR,36,43704,8,7,70,No
3740,Finance,34,38503,6,7,89,Yes
3741,Marketing,43,63605,6,7,74,No
3742,Marketing,38,49004,8,10,62,No
3743,Finance,36,66312,4,8,74,No
3744,Finance,26,52482,9,8,98,Yes
3745,Finance,29,73980,1,7,62,No
3746,Marketing,28,65337,2,6,73,No
3747,Sales,45,56356,3,7,94,No
3748,HR,40,73528,5,10,64,No
3749,IT,27,42780,7,7,71,No
3750,Finance,44,46849,6,7,77,No
3751,HR,45,45946,9,7,72,No
3752,Finance,28,46589,9,10,51,No
3753,Marketing,39,57640,4,10,56,No
3754,HR,32,50529,10,9,57,No
3755,Marketing,31,38584,3,6,95,No
3756,Marketing,28,72158,4,7,73,No
3757,HR,36,76915,1,10,100,No
3758,Marketing,24,52886,3,6,58,No
3759,Sales,42,49895,7,10,52,No
3760,Finance,45,43931,1,10,71,No
3761,HR,41,42752,1,6,51,No
3762,Finance,23,54697,5,7,56,No
3763,IT,25,56750,2,7,76,No
